tweet_id,sentiment,author,content,gemini
1961607707,sadness,alexandrastorey,@sweetpea2809 Nor here... Sad times,11
1961610355,sadness,dugone,@noiseporn Would defo have done that but Im already booked over t'other side of the country,9
1961612874,worry,samuraikitten,"@pcon34 I have a lot of Hell Yeah, and Rebel Meets Rebel (DAC + Pantera) and like 10 Pantera songs, I can't find my Cowboys From Hell cd",9
1961613749,hate,Wodjah,Got the keys to my new flat - gorgeous weather for weekend - and i'm spending it &quot;PACKING&quot;,13
1961616327,worry,andyglanville,WORKK! yay,4
1961618101,neutral,_nitz,@Krystalle So you're the reason I can't get a BoC,1
1961620013,worry,vickivanv,Very bummed I can't go to the @shiftworkspace open house today.   DD and I woke up with a stomach bug.  Blech.  Y'all have fun!,11
1961643503,fun,nethmii,@letsdrawmistle it was really good sally! you should have beeeeen there!  xxxx,6
1961646420,worry,DivineUnbroken,"spent the whole day editing in Pro Tools...i luvvv this thing and am becoming quite the pro, but it gives me insane headaches.",4
1961648495,neutral,cosRobPerkins,"@abbybradz  Not sure, I think my #revision efforts need to be S2 until Monday.",9
1961651729,happiness,meggytron,@millionsbyname Jared's wearing a green shirt? *SPARKLY EYES* YEE!! I hear #asylm is highly disorganized  hang in there!,4
1961655331,love,twinklepuff,? THANK YOU @WINKII sana matanggap ako  http://plurk.com/p/x1yts,12
1961657613,surprise,seanpadilla,"@fattonyrap I'm just a couple bus stops away from an LC, but I didn't realize that until about a month or so ago",9
1961659710,neutral,tshields92,resorted to eating Mickey Ds ALONE.,11
1961687853,neutral,Madkoda,At ihop with the besties..minus one  where's the dr.???? At work of course,5
1961689749,worry,erkagarcia,@tommcfly Have you guys heard about the flu that's been going around? Swine Flu? Hope you guys are safe  There've been deaths already. :-S,13
1961692472,worry,TreesMakeShade,I can't believe I thought I had a morning shift today and told Alex that I could take him to the airport.  His flight is during my shift!,13
1961695631,neutral,EricMosher,"Just joined, no one is following me",9
1961698322,worry,sallymwilson,today is going to be a long day,13
1961701454,sadness,KatiesKreations,@ScrapShoppeEtsy rt i have had few hearts the past few days on etsy  boo hoo....totally the same for me too ((((((,11
1961739406,neutral,LadyErlynne,Father is staying home and conference calling. Sorry @Sparklegirl21,9
1961742294,neutral,_magic8ball,@gohong Don't count on it,9
1961743479,worry,arinlikeyeah,@Jeefthepirate @thedeadknight I know it's sad. But back in 05 the auto industry didn't understand that iPhones would change our lives,11
1961745706,neutral,Rachellx3,"I'm sitting in altanta. It's raining in boston. Yay for flying in the rain, that should help with my fear.",12
1961747953,neutral,elfennau,@Kreeoni I know that feeling.,9
1961749964,love,xJanyx,thinking of you - Katy Perry,8
1961751069,neutral,wimweb,Thinking of making a Google Wave wordpress plugin in the next months... Really want to test it,4
1961753984,surprise,BeOWT,@kennyblak We wasnt invited to yall get togethers either! Then @tnlos and @josmoke was playin security and told us to be quiet!!,1
1961758727,worry,fknCLASSY,@fashionish OOuUch!...good luck,1
1961761201,love,amarie2209,i love him..i hate him..i loved him yesterday...ill hate him tomorrow....damn im confused,7
1961763431,sadness,Caro_jb_lover,Thought she wuz my best friend...,11
1961765459,relief,MissVu,moving 11 blocks up the street. goodbye hardwood floors,9
1961767905,worry,whitehawk,@JetGirlArt same as I... to bad I'm a programmer only in this company,9
1961769695,sadness,brian_shoemaker,BREAKING NEWS: The broiler at Burger King is down. There will be no burgers at Burger King at lunch!  At least Chicken Fries were there!,2
1961814736,neutral,mrs_mcsupergirl,@FreyaLynn @donniewahlberg yep! jimmy buffett FTW!!!... jimmy needs to tweet his words of wisdom every morning,4
1961816374,love,JaimeCrowe,I'm having a fantastically miserable time so far...,1
1961818780,worry,mollydot,"@tronella Cool! I have one (from a decluttering friend), but I don't know how to play",12
1961822468,neutral,devolved,"Downloading TF2, a mere 6.3G ... 3% nearly instantly now down to about 500KB",12
1961824257,happiness,Claybfx,@benandskin Ah GDit! Ranger game this afternoon,1
1961826886,love,Alilly,cant decide on wht i wanna do with the rest of my day...i think i may go bk 2 sleep  woe is me! uugghh! lol,2
1961830425,fun,jamesterrr,@misskitty05 i wish i had a 12hr nap!!  lets talk rachel into getting one of these now.. lol,5
1961832611,neutral,Dits,on no bsg might just have made me cry,11
1961860221,neutral,sexidance,@andshehopes what bout david wallace???,9
1961864152,worry,donnamua,Ichigo has been good at Ping&amp;pooping outside but not used to the fact he doesn't have his sister  lonely puppy,11
1961866516,sadness,butterfly31972,Playdate cancelled,11
1961869401,neutral,jackayysandoval,"may gray, coldplay, and nice showers...work at 2",9
1961872494,worry,montenegrom7,Sitting on the bed NOT wanting to go to work,13
1961874823,sadness,EmmaleighJayne,I dont feel well  i got a dentist appointment later.,11
1961876735,sadness,jenmelia,"@holmescnn Oh, I didn't realize its on at 830 as well- already at work- or as today still in the car, don't ask",9
1961885637,sadness,ladylogan,Goodbyes ... Hurt,11
1961888031,neutral,KingOfAnkh,@honeychild27 You're the only person to have joined in  #penilewords,12
1961890605,neutral,lipestick,@bec_oi twitter eh chato mas vicia,9
1961892785,sadness,vanee,"Boys are sitting down for photos, no touching and no handshakes allowed.  #asylm",1
1961895288,hate,AndreaStepter,Going to shawnee........I hate the long drive there...i just want to get all this paper work over with,7
1961897193,love,jeanettecalilim,dang i miss you  goodnight,11
1961898338,worry,punkpolkadots,@viveknshah kandivali  @100rabh my girls r gonna kill u for that answer! @shaaqt @limeice @unitechy @spitphyre,
1961908764,worry,fabybsb,"Now Im in the work  , I miss my home, any news?",11
1961910390,worry,ronanhigg,@sos100 internet billing with fee of 30% and only in 13 countries and a setup cost of 5000 for usa alone,9
1961912050,sadness,AquaFig,GrimeStopper loss  client lost their job so we did too. Hope the quote later today turns into more work. Drowned my sorrows w a huge h ...,11
1961913772,worry,tracy_detlor,@iamdiddy I need a hug... Gotta find another place to live and a new job,11
1961917114,worry,karma_musings,"@adbert @DougOntrack @organicsue Is it me (my machine)? or... Vids freeze up, halt whole blip stream  ? http://blip.fm/~79l0q",9
1961919744,sadness,rickyworley,The Oddo's grandfather passed away in his sleep,11
1961921387,worry,Jess_Moody,i finished packing and sorting out old clothes XD i have stomache ache though,9
1961922534,relief,random_bloke,"@MorningMajor yep,raced round it in cars and bikes,its only 40mins away,dont av much motorsport there now,its more planes n choppers now",9
1961923697,sadness,xOxStay_cxOx,@MissCaseyB I know what you mean  rain sucks...,9
1961925614,sadness,alli_dee,@neeshababyyy they won't  guys are retarded!,
1961928833,worry,tisdaleweb,@fansitesnetwork i love you &lt;3  host me lmao,8
1961961644,happiness,nekonron,"Planning to install Windows 7 tomorrow, so probably no new posts for another few days at least",9
1961963702,fun,Frida1018,Such a busy day today!! Banbury Fair fashion show tonight and move into my apartment tomorrow! i have no started packing yet,4
1961965350,neutral,mlexiehayden,@YoungLexHolla Ooohhh  well you could always borrow and burn buddy. Lol,
1961966704,worry,TifMcD,has heart burn,11
1961969140,anger,latecomer,Internet is painfully slow today,2
1961971583,sadness,NaughtyBNature,@DinerokidMayo Im upset cuz now everyone agrees,1
1961973461,sadness,inmemory24,argh! why why why,1
1961991533,hate,shmuxel,is fed up of stupid bots adding me,
1961993660,love,EssieInSoCal,"eating some breakfast at Panera Bread. boring cloudy weather, lil drizzle",2
1961996735,sadness,Raquel_A,not feeling well at all today! ugh cant I just go home.,11
1961998890,worry,nocturnal1192,i really need a skateboard  ........,9
1962001582,neutral,aaronfever,@thetastydactyls  did you try the coat-hanger trick?,9
1962003761,surprise,hamaddar,"@awaisnaseer I had mailed @badar76 for something, you got the e-mail, I didn't which should probly mean I won't get it",13
1962005866,neutral,nonafairuz,I hate having headrush,7
1962015449,sadness,DestiniM,@risquethaianna i cant go swimmin any more,11
1962016753,neutral,_AislinnTighee,@JonasBrothersOx umm..nope not anymoree,9
1962019012,sadness,MIZZ_DEJA,@emaxio still @ the courthouse!     Happy to have a job... sad its this one!,11
1962021758,sadness,starlessdesigns,@Berumen4 No.  Just sitting around sculpting tiny koi.,9
1962024308,sadness,DoriaTV5,So now we'll pay more in sales tax...great.  Even worse Mom and Pop businesses have to double what they pay in business licenses.,1
1962026423,worry,nEiLyville,@Sirvashawn let me know how it goes I'm praying. Ummmph. I still can't believe it.,12
1962029123,sadness,lewisreilly,http://wave.google.com/ &lt;3 Google ... wish they'd spend a bit more time adding bits to Chrome though,12
1962053928,sadness,HeatherElectric,I hate it when I am in pain,7
1962056876,worry,ghurm,zoita had a cardio apt. 2day. doc says her hole-in-the-heart hasn't closed. she'll need the surgery to close it http://ghurm.tumblr.com,11
1962058844,neutral,chymera00,My trip to Igbaras will be postponed to next week,9
1962061583,worry,Jakamacs,@bruceswalker   Hi Bruce  I am trying to eat healthy!  It's kinda scary when I read &quot;Eat this Not that&quot;  maggots and rat hair in our food,11
1962063472,sadness,KirstieLoveland,oasis or ribena? toughest decision everrr,5
1962065447,neutral,em_c,@emclev yeah I can imagine!  Not nice   How much longer is your shift?,9
1962067734,neutral,mmmpork,last day at Adobe  buuuut I just registered for online tech writing course!,10
1962069767,happiness,ByrnesBabe_09,Burnt Agenn  Nice Day Tho  xxx,9
1962100932,worry,BrunetteExotica,Ok why am I still in the airport and my flightwas @ 1:47pm I haven't even boarded  http://myloc.me/1ZPI,13
1962103485,surprise,amourirlandais,@tealshocked thats because im getting a new phone since my other phone dont work at all,12
1962106166,worry,TREYMATE,y must i hve graduation practice...all im gonna is walk,2
1962108279,worry,danosphere,"@mnemosynekurai haha yea, i just feel like its being taken the wrong direction, used to be a cool place, now its a mess",1
1962109952,hate,_Just_Jen_,Shit. My friend's in such a state and I don't know how to help him. Nothing I say seems to be helping and I wish I knew what to say,13
1962112836,sadness,bitofwhimsy,@SeviDesigns It'll be delivered next Friday.  That is a looonnnng way away with 5 people! Guess I'll do laundry next week at mil's.,9
1962113989,happiness,debbieshing,@shelleymcarthur I was only @ Cambie just slightly before the event then had to leave  Waiting for feedback though; I'll keep u posted!,9
1962116785,happiness,jcmoreno14,@MorganMartinez My dream was about hanging out with all my friends. It was good until I woke up and they weren't there.,11
1962135691,sadness,NicksWeird,Nothing like waking up slow in the morning. Docs appt today.,9
1962137407,worry,AMF7,@orbitaldiamonds I want all the soldiers to come home so we don't have to hear about anymore being killed.,
1962141083,worry,Sledge_Girl,I don't do very good at funerals. Crying is way 2 contagious for me,11
1962144199,sadness,SR2xPLAYA,@tojoha1 sucks that i had to delete it,1
1962145185,neutral,mightbparanoiid,"@heartintherain yeah but they had to come barcelona, because not all the fans can be in that concert  COME BARCELONA! JESSI TE QUIERO",4
1962147394,worry,VSalha,@lomeli09 i couldnt respond cuz i maxed out,9
1962148948,worry,Ms2good4ya,I am working like allways. i hope i have a good day havent talked to my Mr.Goofy in over 24hours so that cant possiabally be good,13
1962164508,hate,kris10belanger,Dear Allergies.. i hate you.. please go away...love always... your victim..,
1962167001,happiness,BabeNatasha,@AmongstStars awee!,5
1962169841,surprise,pauldateh,"Wired mag needs to seriously chill out. I just renewed barely 3 months ago, yet they've already sent me 5 renewal letters for next year!",1
1962171118,anger,crlos77,No gas PLUS no money = Desperation!!!   and that's the word of the day!  http://twitpic.com/66zls,1
1962174894,sadness,madumpling,LA unified summer schools drastically cut due to CA budget  cuts. Very sad,11
1962178497,love,howboutno,"@SU2C What about having one in TAMPA? I've been all excited to do the hunt, but I'm too far from any of those cities",13
1962187986,neutral,CaliChick09,@nick_carter Vid is marked private..,9
1962190247,surprise,mrossana,"@duncangela I tried sooooo hard to work from home today, but failed  Not my fault though.",2
1962191946,sadness,TinaMcCarty,@tanyaahedo - I know! It was drizzling all the way to work!  Hope it warms up this weekend....,9
